Date,value,anomalies
2021-07-01 00:00:00,-0.8623838860842382,False
2021-07-01 00:10:00,-0.7881287900645968,False
2021-07-01 00:20:00,-0.741851734540315,False
2021-07-01 00:30:00,-0.6812024981478907,False
2021-07-01 00:40:00,-0.8400023459041022,False
2021-07-01 00:50:00,-0.7914525806290024,False
2021-07-01 01:00:00,-0.8091633010156175,False
2021-07-01 01:10:00,-0.7390040699650601,False
2021-07-01 01:20:00,-0.9276542228672692,False
2021-07-01 01:30:00,-0.841509252761363,False
2021-07-01 01:40:00,-0.688127111163445,False
2021-07-01 01:50:00,-0.8900132340683884,False
2021-07-01 02:00:00,-0.9256969445128727,False
2021-07-01 02:10:00,-0.6882493159548088,False
2021-07-01 02:20:00,-0.8114692160776604,False
2021-07-01 02:30:00,-0.8963196264902992,False
2021-07-01 02:40:00,-0.5491655227767019,False
2021-07-01 02:50:00,-0.6937927212301875,False
2021-07-01 03:00:00,-0.7741552806671635,False
2021-07-01 03:10:00,-0.8541437031900935,False
2021-07-01 03:20:00,-0.7477404786933851,False
2021-07-01 03:30:00,-0.7892455465469737,False
2021-07-01 03:40:00,-0.8808655098273968,False
2021-07-01 03:50:00,-0.8065019313058874,False
2021-07-01 04:00:00,-0.7032146340484501,False
2021-07-01 04:10:00,-0.7705221383678972,False
2021-07-01 04:20:00,-0.8405023017013852,False
2021-07-01 04:30:00,-0.7678299625398629,False
2021-07-01 04:40:00,-0.8030506432370278,False
2021-07-01 04:50:00,-0.9814350820709541,False
2021-07-01 05:00:00,-0.8292644490478278,False
2021-07-01 05:10:00,-0.7930348780412078,False
2021-07-01 05:20:00,-0.6893038194619882,False
2021-07-01 05:30:00,-0.7996762892434683,False
2021-07-01 05:40:00,-0.6430143030706402,False
2021-07-01 05:50:00,-0.844842885186351,False
2021-07-01 06:00:00,-0.7782479357781357,False
2021-07-01 06:10:00,-0.7360462929844209,False
2021-07-01 06:20:00,-0.6689601085242411,False
2021-07-01 06:30:00,-0.7499667568966671,False
2021-07-01 06:40:00,,False
2021-07-01 06:50:00,-0.6565822658273278,False
2021-07-01 07:00:00,-0.7500781354403058,False
2021-07-01 07:10:00,-0.6792571823626294,False
2021-07-01 07:20:00,-0.7630542940792449,False
2021-07-01 07:30:00,-0.9430807158029825,False
2021-07-01 07:40:00,-0.8441377993661776,False
2021-07-01 07:50:00,-0.9122345953926482,False
2021-07-01 08:00:00,-0.8885945946129659,False
2021-07-01 08:10:00,-0.7482932570122122,False
2021-07-01 08:20:00,-0.7339879441279681,False
2021-07-01 08:30:00,-0.7564151971165309,False
2021-07-01 08:40:00,-0.6918833519550533,False
2021-07-01 08:50:00,-0.7848911170698554,False
2021-07-01 09:00:00,-0.877422550528012,False
2021-07-01 09:10:00,-0.6653097265124106,False
2021-07-01 09:20:00,-0.808459852004017,False
2021-07-01 09:30:00,,False
2021-07-01 09:40:00,-0.845967929861404,False
2021-07-01 09:50:00,-0.7348430119738829,False
2021-07-01 10:00:00,-0.8290356566156476,False
2021-07-01 10:10:00,-0.8534373661781776,False
2021-07-01 10:20:00,-0.9014650636039353,False
2021-07-01 10:30:00,-0.8551492566523935,False
2021-07-01 10:40:00,-0.9091711574090792,False
2021-07-01 10:50:00,-0.8662267227715484,False
2021-07-01 11:00:00,-0.7569501947357526,False
2021-07-01 11:10:00,-0.8477687858851828,False
2021-07-01 11:20:00,-0.8877626971143432,False
2021-07-01 11:30:00,-1.0142985292781097,False
2021-07-01 11:40:00,-0.9917170281520444,False
2021-07-01 11:50:00,-0.7359013875757328,False
2021-07-01 12:00:00,-0.8582531124127851,False
2021-07-01 12:10:00,-0.7388800116343972,False
2021-07-01 12:20:00,-0.7157255790420529,False
2021-07-01 12:30:00,-0.857958213079413,False
2021-07-01 12:40:00,-0.6853393129565877,False
2021-07-01 12:50:00,-0.8011525650459248,False
2021-07-01 13:00:00,-0.8946842531900012,False
2021-07-01 13:10:00,-0.8691619176199361,False
2021-07-01 13:20:00,,False
2021-07-01 13:30:00,-0.8807409837082886,False
2021-07-01 13:40:00,-0.8818596742746575,False
2021-07-01 13:50:00,-0.7070869715260031,False
2021-07-01 14:00:00,-0.9964659785996399,False
2021-07-01 14:10:00,-0.8684517682537864,False
2021-07-01 14:20:00,-0.8712598675608693,False
2021-07-01 14:30:00,-0.9686685090755464,False
2021-07-01 14:40:00,,False
2021-07-01 14:50:00,-0.7204518117306292,False
2021-07-01 15:00:00,-0.8364884618818361,False
2021-07-01 15:10:00,-0.8664467452176037,False
2021-07-01 15:20:00,-0.9104431456641815,False
2021-07-01 15:30:00,-0.763760017430261,False
2021-07-01 15:40:00,-0.585826809703567,False
2021-07-01 15:50:00,-0.7863225622714726,False
2021-07-01 16:00:00,-0.8342658080037707,False
2021-07-01 16:10:00,-0.989048002491434,False
2021-07-01 16:20:00,-0.8269371060075795,False
2021-07-01 16:30:00,-0.9226866482617033,False
2021-07-01 16:40:00,-0.8678043976845007,False
2021-07-01 16:50:00,-0.734267224532108,False
2021-07-01 17:00:00,-0.7856745275148751,False
2021-07-01 17:10:00,-0.7758054768019746,False
2021-07-01 17:20:00,-0.822422078776717,False
2021-07-01 17:30:00,-0.8177871852730081,False
2021-07-01 17:40:00,-0.8100860808558731,False
2021-07-01 17:50:00,-0.7483844008550569,False
2021-07-01 18:00:00,-0.7674232030227526,False
2021-07-01 18:10:00,-0.6687300814078201,False
2021-07-01 18:20:00,-0.9362287215098133,False
2021-07-01 18:30:00,-0.7730161965076677,False
2021-07-01 18:40:00,-0.844098786777077,False
2021-07-01 18:50:00,-0.8755844631584722,False
2021-07-01 19:00:00,-0.9360697186819067,False
2021-07-01 19:10:00,-0.7512358657201216,False
2021-07-01 19:20:00,-0.618431850034896,False
2021-07-01 19:30:00,-0.806311904784459,False
2021-07-01 19:40:00,-0.7593514007090327,False
2021-07-01 19:50:00,-0.7658353262053161,False
2021-07-01 20:00:00,-0.8282805399604806,False
2021-07-01 20:10:00,-0.8687087668884631,False
2021-07-01 20:20:00,-0.849788515991011,False
2021-07-01 20:30:00,-0.9047444880479276,False
