Date,value,anomalies
2021-07-01 00:00:00,-0.8993000714961376,False
2021-07-01 01:00:00,-0.7821787536209043,False
2021-07-01 02:00:00,0.7092411749557022,True
2021-07-01 03:00:00,-0.7834990905984426,False
2021-07-01 04:00:00,-0.01401349518284567,True
2021-07-01 05:00:00,-0.6555216338754705,False
2021-07-01 06:00:00,-0.8184089685735815,False
2021-07-01 07:00:00,-0.7213416497032725,False
2021-07-01 08:00:00,-0.7173683243422846,False
2021-07-01 09:00:00,0.6129235944206961,True
2021-07-01 10:00:00,-0.8449787877074025,False
2021-07-01 11:00:00,-0.7584893822859908,False
2021-07-01 12:00:00,-0.7422979631447054,False
2021-07-01 13:00:00,-1.0845347601780582,False
2021-07-01 14:00:00,-0.7538571957496275,False
2021-07-01 15:00:00,-1.1184605931670315,False
2021-07-01 16:00:00,-0.9686692172874902,False
2021-07-01 17:00:00,-0.9721232589739147,False
2021-07-01 18:00:00,-1.0599922171286336,False
2021-07-01 19:00:00,-1.199394916203096,False
2021-07-01 20:00:00,-1.1166111127760958,False
2021-07-01 21:00:00,-0.993135560293511,False
2021-07-01 22:00:00,-0.8819531890118198,False
2021-07-01 23:00:00,-0.8231798355731826,False
2021-07-02 00:00:00,-0.8838775560096304,False
2021-07-02 01:00:00,-0.7739426317554664,False
2021-07-02 02:00:00,-0.7730873249857231,False
2021-07-02 03:00:00,-0.7893981682330046,False
2021-07-02 04:00:00,-0.7014560896182932,False
2021-07-02 05:00:00,-0.5903258140325678,False
2021-07-02 06:00:00,-0.6370130853351237,False
2021-07-02 07:00:00,-0.8024267028841738,False
2021-07-02 08:00:00,-0.8585562733539758,False
2021-07-02 09:00:00,-0.7496834938268829,False
2021-07-02 10:00:00,-0.7701944055631772,False
2021-07-02 11:00:00,-0.7807121898393884,False
2021-07-02 12:00:00,-0.7810633954011277,False
2021-07-02 13:00:00,-0.931626629154078,False
2021-07-02 14:00:00,-0.967662710004545,False
2021-07-02 15:00:00,-0.8946878098044575,False
2021-07-02 16:00:00,-0.7767562020318997,False
2021-07-02 17:00:00,-1.1063758833165727,False
2021-07-02 18:00:00,-1.0304156003299567,False
2021-07-02 19:00:00,-1.03426985170039,False
2021-07-02 20:00:00,-0.8709693983813536,False
2021-07-02 21:00:00,-0.788772503908758,False
2021-07-02 22:00:00,-0.9565805633200432,False
2021-07-02 23:00:00,-0.8896237787722151,False
2021-07-03 00:00:00,-0.9223153507205474,False
2021-07-03 01:00:00,-0.9185181035879001,False
2021-07-03 02:00:00,-0.7818479806694024,False
2021-07-03 03:00:00,-0.7342738652133006,False
2021-07-03 04:00:00,-0.7554057948634894,False
2021-07-03 05:00:00,-0.715638806955681,False
2021-07-03 06:00:00,-0.791764194531859,False
2021-07-03 07:00:00,-0.6965985601686141,False
2021-07-03 08:00:00,-0.6841503355024342,False
2021-07-03 09:00:00,-0.8289962171168745,False
2021-07-03 10:00:00,-0.8391187599183894,False
2021-07-03 11:00:00,-0.9040305317486983,False
2021-07-03 12:00:00,-0.8989527917709148,False
2021-07-03 13:00:00,-0.8964196103400097,False
2021-07-03 14:00:00,-0.8793030386196207,False
2021-07-03 15:00:00,-0.8424238898657642,False
2021-07-03 16:00:00,-0.8233465334039929,False
2021-07-03 17:00:00,0.828865270803135,True
2021-07-03 18:00:00,-0.9596701201806785,False
2021-07-03 19:00:00,-0.7564963343152201,False
2021-07-03 20:00:00,-1.015180661724913,False
2021-07-03 21:00:00,-0.9462130706306126,False
2021-07-03 22:00:00,-1.1342878854240215,False
2021-07-03 23:00:00,-0.8308242643998323,False
2021-07-04 00:00:00,-0.8021946735127263,False
2021-07-04 01:00:00,-0.7879816573938828,False
2021-07-04 02:00:00,-0.7123569356868805,False
2021-07-04 03:00:00,-0.8274214853949627,False
2021-07-04 04:00:00,-0.6763946507739316,False
2021-07-04 05:00:00,-0.6535165267541887,False
2021-07-04 06:00:00,-0.6313605704804933,False
2021-07-04 07:00:00,-0.9091111560393901,True
2021-07-04 08:00:00,-0.8172609375592128,False
2021-07-04 09:00:00,-0.8375558786423446,False
2021-07-04 10:00:00,-0.79803672998131,False
2021-07-04 11:00:00,-0.7325619621879553,False
2021-07-04 12:00:00,-0.7275564254176696,False
2021-07-04 13:00:00,-0.9188467879213902,False
2021-07-04 14:00:00,-0.7457868669398681,False
2021-07-04 15:00:00,-0.8755860574744619,False
2021-07-04 16:00:00,-0.9564330639560815,False
2021-07-04 17:00:00,-0.8493871677156203,False
2021-07-04 18:00:00,-1.1031250772330068,False
2021-07-04 19:00:00,-0.9133234457655455,False
2021-07-04 20:00:00,0.3377158509286964,True
2021-07-04 21:00:00,-0.9624375515403757,False
2021-07-04 22:00:00,-0.7520885474890499,False
2021-07-04 23:00:00,-0.837505054243278,False
2021-07-05 00:00:00,-0.8464668394982106,False
2021-07-05 01:00:00,-0.8972099810565088,False
2021-07-05 02:00:00,-0.8921091887057673,False
2021-07-05 03:00:00,-0.6088024878863264,False
2021-07-05 04:00:00,-0.696564307633356,False
2021-07-05 05:00:00,-0.7847789033259165,False
2021-07-05 06:00:00,-0.7461040656963848,False
2021-07-05 07:00:00,-0.7848548635508429,False
2021-07-05 08:00:00,-0.6806594009320451,False
2021-07-05 09:00:00,-0.694296796262078,False
2021-07-05 10:00:00,-0.6660593857540662,False
2021-07-05 11:00:00,-0.7988717269531452,False
2021-07-05 12:00:00,-0.7656334927671408,False
2021-07-05 13:00:00,-0.8725166700280679,False
2021-07-05 14:00:00,-0.9190662707967964,False
2021-07-05 15:00:00,-0.9929226238654258,False
2021-07-05 16:00:00,-0.8639526406789082,False
2021-07-05 17:00:00,-0.1811420797624057,True
2021-07-05 18:00:00,-1.0064021854416114,False
2021-07-05 19:00:00,-1.1268277876254489,False
2021-07-05 20:00:00,-0.9282531467725095,False
2021-07-05 21:00:00,-0.97267591117197,False
2021-07-05 22:00:00,-0.8221310429701641,False
2021-07-05 23:00:00,-0.8040586378433605,False
2021-07-06 00:00:00,-0.8713213419346811,False
2021-07-06 01:00:00,-0.879475835795698,False
2021-07-06 02:00:00,-0.757415711235218,False
2021-07-06 03:00:00,-0.6945005646932397,False
2021-07-06 04:00:00,-0.7839209584826511,False
2021-07-06 05:00:00,-0.6069866828612224,False
2021-07-06 06:00:00,-0.6831733362574662,False
2021-07-06 07:00:00,-0.6089491836316242,False
2021-07-06 08:00:00,-0.6965456585388357,False
2021-07-06 09:00:00,-0.7961383164597255,False
