Date,value,anomalies
2021-07-01 00:00:00,-0.9043243731509183,False
2021-07-01 00:10:00,-0.8016903096766369,False
2021-07-01 00:20:00,-1.0087857370107036,False
2021-07-01 00:30:00,-0.9612216682545767,False
2021-07-01 00:40:00,-1.054481394719935,False
2021-07-01 00:50:00,-0.9903880666289331,False
2021-07-01 01:00:00,-1.029492907317673,False
2021-07-01 01:10:00,-0.9687001823246073,False
2021-07-01 01:20:00,-0.9480375081881515,False
2021-07-01 01:30:00,-0.8297196391191091,False
2021-07-01 01:40:00,-0.9207669962343499,False
2021-07-01 01:50:00,-0.9160415830532692,False
2021-07-01 02:00:00,,False
2021-07-01 02:10:00,-0.9815473559194071,False
2021-07-01 02:20:00,-1.1379693506322863,False
2021-07-01 02:30:00,-1.1606466099537671,False
2021-07-01 02:40:00,-1.001874061943279,False
2021-07-01 02:50:00,-1.014877419559484,False
2021-07-01 03:00:00,-0.9696198435256874,False
2021-07-01 03:10:00,-1.002749605983985,False
2021-07-01 03:20:00,-0.8787018361761632,False
2021-07-01 03:30:00,,False
2021-07-01 03:40:00,-1.0913092104739563,False
2021-07-01 03:50:00,-0.7844399215854042,False
2021-07-01 04:00:00,-1.1419823403148153,False
2021-07-01 04:10:00,-1.074269981940543,False
2021-07-01 04:20:00,-0.8632281913539731,False
2021-07-01 04:30:00,-0.9492445977725018,False
2021-07-01 04:40:00,-1.0478929425468002,False
2021-07-01 04:50:00,-0.9723521841224464,False
2021-07-01 05:00:00,-0.9079643502857534,False
2021-07-01 05:10:00,0.9381303049429628,True
2021-07-01 05:20:00,-1.004224151255231,False
2021-07-01 05:30:00,-0.939163179532994,False
2021-07-01 05:40:00,-0.93599520142904,False
2021-07-01 05:50:00,-0.8499729120766664,False
2021-07-01 06:00:00,-0.9942815524628111,False
2021-07-01 06:10:00,-1.0782846650626745,False
2021-07-01 06:20:00,-0.954492888800265,False
2021-07-01 06:30:00,-1.110624699959281,False
2021-07-01 06:40:00,-0.8928462071355171,False
2021-07-01 06:50:00,-1.0601008926199915,False
2021-07-01 07:00:00,-1.0308385495640875,False
2021-07-01 07:10:00,-0.8441626203566044,False
2021-07-01 07:20:00,-0.9331600310106952,False
2021-07-01 07:30:00,-1.0217211693141384,False
2021-07-01 07:40:00,-1.114456560105624,False
2021-07-01 07:50:00,0.7373935801689602,True
2021-07-01 08:00:00,,False
2021-07-01 08:10:00,-0.9040060989490762,False
2021-07-01 08:20:00,-1.1172269063755371,False
2021-07-01 08:30:00,-1.064657996636888,False
2021-07-01 08:40:00,-1.008390023543273,False
2021-07-01 08:50:00,-0.9172293423842338,False
2021-07-01 09:00:00,-0.9045239428866596,False
2021-07-01 09:10:00,-1.0074128735653558,False
2021-07-01 09:20:00,-1.119174210720647,False
2021-07-01 09:30:00,-0.9722822194566982,False
2021-07-01 09:40:00,-0.9856425631028948,False
2021-07-01 09:50:00,-1.04712339840736,False
2021-07-01 10:00:00,-1.1091507577159962,False
2021-07-01 10:10:00,-0.8998640175344734,False
2021-07-01 10:20:00,-1.0880779813168537,False
2021-07-01 10:30:00,-1.220114586644216,False
2021-07-01 10:40:00,-1.0358304104415303,False
2021-07-01 10:50:00,-0.9826688887330395,False
