Date,value,anomalies
2021-07-01 00:00:00,-0.8082533140960702,False
2021-07-01 00:30:00,-1.0137811502143423,False
2021-07-01 01:00:00,-1.0835134526906003,False
2021-07-01 01:30:00,-0.9644702287978054,False
2021-07-01 02:00:00,-0.901665519675309,False
2021-07-01 02:30:00,-0.8354403648872027,False
2021-07-01 03:00:00,-0.8178023205652142,False
2021-07-01 03:30:00,-1.0468494780426505,False
2021-07-01 04:00:00,-0.9964954901146115,False
2021-07-01 04:30:00,-1.024399558092851,False
2021-07-01 05:00:00,-0.7951521644676284,False
2021-07-01 05:30:00,-0.8932715394504362,False
2021-07-01 06:00:00,-0.8877022156001838,False
2021-07-01 06:30:00,-0.8985678824623048,False
2021-07-01 07:00:00,-0.9618443868138937,False
2021-07-01 07:30:00,-0.8791818767711738,False
2021-07-01 08:00:00,-1.0714076412910416,False
2021-07-01 08:30:00,-1.1475563835913132,False
2021-07-01 09:00:00,-1.0638702418491701,False
2021-07-01 09:30:00,-0.9677662125461955,False
2021-07-01 10:00:00,-1.1261601608505691,False
2021-07-01 10:30:00,-1.082307912427557,False
2021-07-01 11:00:00,-1.007364674451898,False
2021-07-01 11:30:00,0.8143519746432368,True
2021-07-01 12:00:00,-0.9661137163334064,False
2021-07-01 12:30:00,-1.0622273454393947,False
2021-07-01 13:00:00,-0.9259491062359175,False
2021-07-01 13:30:00,-1.0427146309769673,False
2021-07-01 14:00:00,-1.1838907780838197,False
2021-07-01 14:30:00,-1.093788402055792,False
2021-07-01 15:00:00,0.9848142020563841,True
2021-07-01 15:30:00,-0.9939053822716281,False
2021-07-01 16:00:00,-1.0074407889352441,False
2021-07-01 16:30:00,-0.8359320681570339,False
2021-07-01 17:00:00,,False
2021-07-01 17:30:00,-1.168714894492497,False
2021-07-01 18:00:00,-0.9616745572234401,False
2021-07-01 18:30:00,-1.013722612499199,False
2021-07-01 19:00:00,-0.986676903827919,False
2021-07-01 19:30:00,-0.8638608259364984,False
2021-07-01 20:00:00,-0.82524430395961,False
2021-07-01 20:30:00,-1.0393669553879905,False
2021-07-01 21:00:00,-1.083820974006309,False
2021-07-01 21:30:00,-1.0814083935585632,False
2021-07-01 22:00:00,-0.9795587556964939,False
2021-07-01 22:30:00,0.6508904522098673,True
2021-07-01 23:00:00,-1.1396278024038615,False
2021-07-01 23:30:00,-0.9241222088287828,False
2021-07-02 00:00:00,-1.0309363001180385,False
2021-07-02 00:30:00,,False
2021-07-02 01:00:00,-0.9831087308213082,False
2021-07-02 01:30:00,-0.8459988238410946,False
2021-07-02 02:00:00,-0.9742906652627118,False
2021-07-02 02:30:00,-1.0303583607936502,False
2021-07-02 03:00:00,-1.0241071526759853,False
2021-07-02 03:30:00,-0.9553520453146258,False
2021-07-02 04:00:00,0.36231401451381284,True
2021-07-02 04:30:00,-0.9057449793910983,False
2021-07-02 05:00:00,-1.092488854072883,False
2021-07-02 05:30:00,,False
2021-07-02 06:00:00,-0.9675406254543548,False
2021-07-02 06:30:00,-0.920903702537615,False
2021-07-02 07:00:00,-1.081461282182349,False
2021-07-02 07:30:00,-0.9583413812186105,False
2021-07-02 08:00:00,-1.237334349099677,False
2021-07-02 08:30:00,-1.200727343255736,False
2021-07-02 09:00:00,-1.1134463860770334,False
2021-07-02 09:30:00,-0.9970932976263897,False
2021-07-02 10:00:00,-1.0594007272390265,False
2021-07-02 10:30:00,-1.0758813415899477,False
2021-07-02 11:00:00,-0.9330146701250261,False
2021-07-02 11:30:00,-1.1519767194425223,False
2021-07-02 12:00:00,-0.9228871356805615,False
2021-07-02 12:30:00,-0.94509121775502,False
2021-07-02 13:00:00,0.9275531781564492,True
2021-07-02 13:30:00,-1.1059863171477886,False
2021-07-02 14:00:00,-0.9232899263943878,False
2021-07-02 14:30:00,-0.9327467419289566,False
2021-07-02 15:00:00,-1.0194841000238213,False
2021-07-02 15:30:00,-1.0023571569529088,False
2021-07-02 16:00:00,-0.957464200160683,False
2021-07-02 16:30:00,-1.150999097415566,False
2021-07-02 17:00:00,-0.9543499966690953,False
2021-07-02 17:30:00,-0.9970023652489942,False
2021-07-02 18:00:00,-0.992527263817304,False
2021-07-02 18:30:00,-0.8698618618874903,False
2021-07-02 19:00:00,-1.0955600483755954,False
2021-07-02 19:30:00,-0.8321953549082786,True
2021-07-02 20:00:00,-1.0851420143838995,False
2021-07-02 20:30:00,-0.8988914868822785,False
2021-07-02 21:00:00,-0.8937525804878632,False
2021-07-02 21:30:00,-0.9220464186749453,False
2021-07-02 22:00:00,,False
2021-07-02 22:30:00,-1.0596232544386002,False
2021-07-02 23:00:00,-1.1080493177375517,False
2021-07-02 23:30:00,,False
2021-07-03 00:00:00,-0.9720287421391233,False
2021-07-03 00:30:00,-0.9555629171201067,False
2021-07-03 01:00:00,-0.9155263340177614,False
2021-07-03 01:30:00,-1.0872122859931264,False
2021-07-03 02:00:00,-0.9322834107215068,False
2021-07-03 02:30:00,-1.049646637618285,False
2021-07-03 03:00:00,-1.0635088908943615,False
2021-07-03 03:30:00,-0.9540463981877079,False
2021-07-03 04:00:00,-0.969536850247314,False
2021-07-03 04:30:00,-0.9823453629715776,False
2021-07-03 05:00:00,-1.1366921971387474,False
2021-07-03 05:30:00,-0.9247197628043224,False
2021-07-03 06:00:00,-0.976150123832346,False
2021-07-03 06:30:00,-0.9757193661916788,False
2021-07-03 07:00:00,-1.1011935888878508,False
2021-07-03 07:30:00,-1.082857590245789,False
2021-07-03 08:00:00,-0.8794826780964348,False
2021-07-03 08:30:00,-1.1455828905875092,False
2021-07-03 09:00:00,-0.8862312558848217,False
